subject_name,word,share,pred_share,pred_dshare,slope_3yr,spec_cum
"Optics, electromagnetic theory",scattering,0.010869565217391304,0.007145832201505335,-0.0037237330158859687,-0.0007380568974771902,15.78720621073348
Ordinary differential equations,mathematical,0.009478672985781991,0.016960625196555904,0.007481952210773911,-0.0098592036530944,3.287772516611099
Ordinary differential equations,fractional,0.014218009478672985,0.019759484012654743,0.005541474533981757,-0.011139170443145259,13.938320209973755
Ordinary differential equations,disease,0.014218009478672985,0.01396279155083116,-0.0002552179278418244,-0.003839900370152557,6.044600403210468
Ordinary differential equations,oscillation,0.004739336492890996,0.0043733290966049805,-0.00036600739628601475,0.0023696682464454982,23.709827938174392
Ordinary differential equations,vector_field,0.004739336492890996,0.004223477713574937,-0.0005158587793160591,0.0023696682464454982,14.481855132691747
Partial differential equations,dispersive,0.002586206896551724,0.0052920438979799055,0.0027058370014281814,-0.001026006013690742,19.435245851145293
Partial differential equations,posedness,0.004310344827586207,0.005801742614468785,0.0014913977868825786,-0.0006277589405668226,23.524113600740986
Partial differential equations,gevrey,0.0,0.0011395210195860328,0.0011395210195860328,-0.0004638218923933206,28.557426195494127
Partial differential equations,incompressible,0.002586206896551724,0.003217036235565931,0.0006308293390142065,-0.001953649798477385,7.090119607157162
Partial differential equations,maxwell,0.0017241379310344827,0.0022486034027912718,0.0005244654717567889,-6.55748192694005e-05,9.73548620300936
Probability theory and stochastic processes,percolation,0.004434589800443459,0.0056433837956014615,0.0012087939951580023,-0.001032095839014663,21.54868936712637
Probability theory and stochastic processes,branching_process,0.0011086474501108647,0.0018120516035309354,0.0007034041534200706,-0.0010703716445627646,23.022949426560373
Probability theory and stochastic processes,passage,0.0022172949002217295,0.00244102619924725,0.00022373129902552064,-0.000516047919507332,16.058626886925165
Probability theory and stochastic processes,spde,0.0011086474501108647,0.0011997986270078334,9.11511768969686e-05,0.0005543237250554326,25.07856991107469
Probability theory and stochastic processes,exclusion,0.0022172949002217295,0.0016065497862803,-0.0006107451139414293,0.0007024736077063155,12.659855003186742
Quantum Theory,quantum,0.0736196319018405,0.07810449013668663,0.0044848582348461325,-0.009023517382413086,27.055269468956972
Quantum Theory,hadron,0.0,0.0022906617676603284,0.0022906617676603284,7.088630090912615e-19,39.11807226219383
Quantum Theory,gauge,0.012269938650306749,0.014332509375725416,0.0020625707254186684,0.0005794137695978193,28.29284681839089
Quantum Theory,conformal,0.006134969325153374,0.0078654686810234,0.001730499355870025,0.001678595773687799,10.634039061567254
Quantum Theory,chromodynamic,0.0,0.001357806134417894,0.001357806134417894,7.088630090912615e-19,49.78663742461032
