subject_name,word,share,predicted_share,predicted_change,slope_3yr,specificity
Computer science,learn,0.004201680672268907,0.004369877680621899,0.000730061253972113,3.540742139552398e-05,0.11104365893791333
Computer science,reinforcement_learning,0.0005042016806722689,0.0012297533956425813,0.000754994731296957,8.686620715702013e-05,0.08393091759723548
Computer science,multimodal,0.0001680672268907563,0.001159762177423574,0.0008432564011931578,-8.120101973373611e-05,0.06794407615014303
Computer science,multiparty,0.0001680672268907563,0.0009744717053464455,0.0006579659291160293,5.479018001544736e-06,0.15080270560153694
Convex and discrete geometry,polytope,0.009523809523809525,0.023297392929137718,0.012427827711746414,-0.012679955703211518,1.5016969105424527
Convex and discrete geometry,convexity,0.009523809523809525,0.012881012855090317,-0.010374801098398055,-9.246417013407054e-05,1.454768882088001
Convex and discrete geometry,polyhedra,0.009523809523809525,0.011465237058716531,0.006030454450020879,-0.0010520487264673326,3.0454974727823565
Convex and discrete geometry,triangulation,0.009523809523809525,0.009036220531004753,0.0036014379223091014,-0.0008560727661851257,3.0454974727823565
Convex and discrete geometry,convex_body,0.009523809523809525,0.008875586766008917,0.0034408041573132653,-0.006866002214839428,5.342102124388725
Differential geometry,curvature,0.015772870662460567,0.01352284937750075,-0.009445348502357908,-0.0004330322228462535,1.1544490119952064
Differential geometry,metric,0.014195583596214511,0.012828981260951455,-0.006605647714313562,0.00044221775484602646,0.4951434765002458
Differential geometry,riemannian,0.006309148264984227,0.009028879398644309,-0.0015718273151366109,-0.0010051596445461556,0.8720770239261088
Differential geometry,hypersurface,0.00946372239747634,0.006846724120500098,0.0015463707636096382,0.0030679676879228615,1.233128021092969
Differential geometry,geodesic,0.007886435331230283,0.004779991729656679,0.003013207277359859,0.0031112709102074873,1.2506530963281404
Dynamical systems and ergodic theory,dynamic,0.026501766784452298,0.02590820616270874,0.008633733993802788,-0.0065332892696443575,0.17735796258270092
Dynamical systems and ergodic theory,ergodic,0.007067137809187279,0.005700078269059444,0.001861306675969233,0.0017350077535145025,1.030515450739782
Dynamical systems and ergodic theory,recurrence,0.0017667844522968198,0.003522025213892499,0.0016026394173473935,-0.0018144495004702957,0.5845360749994561
Dynamical systems and ergodic theory,billiard,0.0035335689045936395,0.002690812106221626,0.0007714263096765205,0.0008408585263708935,2.0162258818821823
Dynamical systems and ergodic theory,julia,0.0017667844522968198,0.002305414726211855,0.0005068535751327182,-5.4694077791552776e-05,1.5121694114116366
Finite differences and functional equations,functional,0.017857142857142856,0.033697593432237896,-0.016302406567762107,-0.012499999999999997,0.43354467478691083
Finite differences and functional equations,solution,0.017857142857142856,0.02065547703196688,0.008155477031966878,-0.012500000000000006,0.2236437093323628
Fluid mechanics,droplet,0.0024242424242424242,0.004353557966201642,-0.005804455577816416,-0.001127060074428494,0.6786366961371822
Fluid mechanics,liquid,0.0048484848484848485,0.0037274637802260143,-0.0007872089060042336,0.0006698564593301438,0.2776241029652109
Fluid mechanics,wake,0.0012121212121212121,0.0024861603173132567,0.00022882397419813271,-0.0005635300372142479,0.42522172732646224
Fourier analysis,weight,0.011811023622047244,0.011327039444154838,-0.006140209464142104,-0.00038379636507700703,0.8441608514460296
Fourier analysis,fouri,0.003937007874015748,0.006996989430496394,-0.006103447250726313,-0.0003463108778069391,0.8121330684643373
Fourier analysis,bilinear,0.003937007874015748,0.005848509287311238,-0.002885115166837233,-0.0011761501510424398,1.6648727903518916
Fourier analysis,restriction,0.003937007874015748,0.00493402010514144,-0.0013552880709591895,-0.0003463108778069403,1.0514986044327737
Functional analysis,banach_space,0.01195219123505976,0.014180640729891357,-0.004569359270108642,-0.0030329133914791294,0.6106006349898813
Functional analysis,c*-algebras,0.01195219123505976,0.009080574482559004,0.0049139078158923375,-0.003933814292380032,2.470968651537999
Functional analysis,sobolev_space,0.00199203187250996,0.002512760722469424,0.00042942738913609056,6.664790651520314e-05,0.9389680875844398
Functional analysis,nonexpansive,0.00199203187250996,0.0024053100853646415,0.0003219767520313082,-0.0008057858655468222,1.5309262297572388
Functions of a complex variable,harmonic,0.007633587786259542,0.01105692712955924,-0.0009912656415250985,0.0012526913290272074,0.22378044628145666
"Game theory, economics, social and behavioral sciences",game,0.007252215954875101,0.007283446580598277,-0.00018908089192919576,0.0004602987174454645,0.1548856546563611
"Game theory, economics, social and behavioral sciences",health,0.00684931506849315,0.006921019737615812,-0.00011194729535122117,0.0012481636680020164,0.3419315945503971
"Game theory, economics, social and behavioral sciences",econometric,0.004834810636583401,0.005652069157406591,-6.221655687912303e-05,-0.0007484039417003847,0.18798824473358983
"Game theory, economics, social and behavioral sciences",preference,0.0024174053182917004,0.0029537395370132207,-0.0005627439794702958,0.00021938726539832385,0.23304059993698462
"Game theory, economics, social and behavioral sciences",insurance,0.00201450443190975,0.002361351964885631,-0.0002760106724770065,0.00080938913720537,0.1852570558709582
General,network,0.0058823529411764705,0.013139956581453865,-0.0020884698144852214,-0.010572337042925282,0.04500942397620334
General,simulation,0.0058823529411764705,0.007319157425274364,0.002646260229012682,-0.0020588235294117644,0.11208184692212085
General,planning,0.0058823529411764705,0.005967157402630574,-0.0007895993541261834,-0.0006430529200927683,0.32323168335885943
General topology,space,0.034482758620689655,0.07029960075291082,-0.027739614933363688,-0.026236881559220375,0.09566835205455475
General topology,topological,0.034482758620689655,0.043683776482837146,-0.03474759606618246,-0.0044977511244377755,0.40710902388526987
General topology,hyperspace,0.008620689655172414,0.01141572783797955,0.0005461626205882468,-0.002731908693540556,2.635495259888853
General topology,countable,0.008620689655172414,0.01033306339930925,-0.0005365018180820535,-0.0026340996168582377,1.353362430753735
General topology,related_topic,0.008620689655172414,0.009906398772465139,-0.000963166444926165,-0.0017872161480235508,0.6588738149722132
Geometry,hyperbolic,0.027777777777777776,0.02278251245153446,-0.002533943244668071,-0.003654970760233916,1.0703808345326797
Geometry,manifold,0.013888888888888888,0.01381483279503486,0.0011566049469335943,0.00402046783625731,0.2610191449049446
Geometry,geodesic,0.013888888888888888,0.013735341482750196,0.0020394350500016582,-4.856254856254908e-05,2.1407616690653595
Geometry,metric,0.013888888888888888,0.012254841616840546,-0.0004033862312607193,-0.001827485380116958,0.47085806531872354
Geometry,length,0.006944444444444444,0.007164774658825373,0.0008356607347747404,0.0005482456140350881,0.9622238860955797
Geophysics,climate,0.012195121951219513,0.013816357157349874,-0.0033264999855072697,0.0009162138253506877,1.695845148044998
Geophysics,seismic,0.012195121951219513,0.008871999168036568,0.0031577134537508532,0.0009162138253506863,1.4314391841024985
Geophysics,storm,0.006097560975609756,0.005556283833575936,-0.0058722875949954925,0.0008748674443266185,4.160120128797886
Geophysics,predictability,0.006097560975609756,0.00480749188324966,0.0004596657962931379,0.0006678281068524962,2.4652563726209697
"Global analysis, analysis on manifolds",curvature,0.017857142857142856,0.014638161423517483,-0.004229763104784403,0.005764014466546112,1.3925471538962457
"Global analysis, analysis on manifolds",geometric,0.017857142857142856,0.0125051428569639,0.0030711805928129565,0.0036654135338345852,0.4373223927123603
"Global analysis, analysis on manifolds",theorem,0.008928571428571428,0.012241118254532099,-0.008811513324415269,-0.005244452149791955,0.1905124471434169
"Global analysis, analysis on manifolds",laplacian,0.008928571428571428,0.009185287608941693,-0.0002486746552092505,-0.0003900832177531212,1.9268164827425776
Group theory and generalizations,transitive,0.001851851851851852,0.004046515070213809,-0.0011890870240270288,-0.0003528464525906979,0.3747294801556806
Group theory and generalizations,thompson,0.005555555555555556,0.003975199153530487,0.00013642756044027638,0.0006857275685727571,3.622384974838246
Group theory and generalizations,separability,0.001851851851851852,0.0029916622469711267,0.0006163653348571123,-0.0016316188311073223,1.2349039686948564
Group theory and generalizations,coxeter_group,0.003703703703703704,0.002933219849008342,-0.0009055517440818691,0.0008058267472493417,1.2636226656412486
Group theory and generalizations,profinite,0.003703703703703704,0.0025510766232945802,0.0004590264140895595,1.6989466530750825e-05,2.130814691081321
"Information and communication, circuits",communication,0.011555555555555555,0.012418942561120236,0.00382603171257029,0.00019837863614687525,0.3574628702368976
"Information and communication, circuits",wireless,0.0026666666666666666,0.007105648868242009,0.0006609657318295487,-0.002958512160228898,0.2710742056551156
"Information and communication, circuits",mimo,0.0044444444444444444,0.005400940420205426,3.037113986170941e-05,-0.0012112541726275626,1.2845680641119281
"Information and communication, circuits",radar,0.0008888888888888889,0.0030583772813137147,0.0009101495691762281,-0.002130662851692895,0.2073880970975884
"Information and communication, circuits",reed,0.0008888888888888889,0.001225034451842185,0.00015092059577344178,1.5259895088221367e-05,1.043224973278778
Linear and multilinear algebra; matrix theory,tensor,0.015037593984962405,0.012334756268352929,0.004398248331844993,-0.004199953007518798,1.3822567085566277
Manifolds and cell complexes,knot,0.020833333333333332,0.02766403291834016,-0.00983596708165984,-0.0032819634703196284,2.3366572945659274
Manifolds and cell complexes,floer_homology,0.004629629629629629,0.005968138941349572,-0.0008811761271435787,-0.0011574074074074076,3.6046983706830256
Manifolds and cell complexes,dehn,0.0023148148148148147,0.005502275307875347,-0.004771697294864379,-0.0005787037037037017,1.8023491853415128
Manifolds and cell complexes,concordance,0.004629629629629629,0.004485155980143376,-0.001764844019856624,0.0006024860476915268,4.974483751542576
Manifolds and cell complexes,quandle,0.0023148148148148147,0.0032019487994151326,-0.0002702734228070894,-0.0007583014048531288,4.2883480616746334
Mathematical logic and foundations,logical,0.004866180048661801,0.004156339076114438,-0.0002104731509597977,-1.7890367825962817e-05,0.49423978106754096
Mathematical logic and foundations,descriptive,0.004866180048661801,0.0037876516549030445,0.0016042455413659267,-0.0008348838318782515,1.1303446844785427
Mathematical logic and foundations,ultrafilter,0.0024330900243309003,0.003036785384314896,-0.0013300268427593395,0.0003995515481131629,1.7952533224070975
Mathematics education,teaching,0.001694915254237288,0.0075116257581731615,-0.0070111958185903244,-0.0009907776669990016,0.2306308158473305
Mathematics education,undergraduate,0.010169491525423728,0.004131210153821969,0.002056521357141471,0.003246510468594216,4.298958407394242
Mathematics education,inquiry,0.003389830508474576,0.003263396223234089,-0.0008859813701269066,0.0007757976071784653,1.2496972114518141
Mathematics education,introductory,0.001694915254237288,0.0019829268651627135,-9.176193151778445e-05,-0.0003180435383825214,1.6283933361341822
Mathematics education,instructor,0.003389830508474576,0.0019207077569906618,-0.002228669836370334,0.0005294140887361229,5.117807627850286
Mechanics of deformable solids,mechanic,0.004819277108433735,0.010033669678437138,0.0005098601546276137,-0.0027185665739882605,0.2963135300430762
Mechanics of deformable solids,stress,0.004819277108433735,0.004040402647633522,0.002135640742871617,0.0011275872721655848,0.34223346306144764
Mechanics of deformable solids,fiber_reinforce,0.0024096385542168677,0.0032198479052199386,-0.0005896759043038709,-7.723200494284847e-05,1.6256089495418764
Mechanics of particles and systems,system,0.034482758620689655,0.020636372941728046,0.011290578549204682,0.00904465799886941,0.03940951861021612
Nonassociative rings and algebras,nilpotent,0.013333333333333334,0.016070343371297015,0.006724548978773651,-0.0011458333333333349,3.065780200278869
Nonassociative rings and algebras,superalgebra,0.006666666666666667,0.013608446060711741,-0.014428937116858352,-0.006600441501103749,3.1935210419571556
Nonassociative rings and algebras,algebras,0.006666666666666667,0.010752517871671901,-0.0024925152409108805,-0.0014285714285714275,0.5542474535628121
Nonassociative rings and algebras,jordan,0.006666666666666667,0.009594367768388807,-0.009636401462380425,-0.000903954802259885,3.271411799078062
Nonassociative rings and algebras,vertex_operator,0.006666666666666667,0.007594925729731526,-0.001750868662791838,-0.0032891832229580576,4.397635533186903
Number theory,arithmetic,0.013651877133105802,0.013750360069638222,-0.010803211358933206,0.0005101490928686919,0.5671774935082569
Number theory,riemann_zeta,0.0011376564277588168,0.002163586819076262,0.0010475153905048335,-0.0010101191545416443,0.7544530809873983
Number theory,l$-function,0.0022753128555176336,0.001858968929623079,0.0008063373506757105,-0.00010457959708590423,1.3788280445631762
Number theory,eigenform,0.0011376564277588168,0.0013370460141139198,0.0002209745855424913,-0.001294525823387672,3.0758471763332396
Number theory,mahler,0.0011376564277588168,0.0013300008709517235,0.000213929442380295,4.2512424405724223e-05,1.5379235881666198
Numerical analysis,numerical,0.025080042689434364,0.024278647145830355,-0.001958681417079604,0.0009515532836657416,0.4230131133341045
Numerical analysis,inverse,0.0032017075773745998,0.004854528034807894,-0.0005121982621509608,-0.000660310711030054,0.12976082837109035
Numerical analysis,discretization,0.0016008537886872999,0.0029374726396772747,-0.0010195652348280954,-0.0005792640548837224,0.4281330325297652
Numerical analysis,preserve,0.0005336179295624333,0.0017428987441028415,0.0005502929003342071,-0.000298482160148122,0.07944246270274531
Numerical analysis,meshless,0.0005336179295624333,0.0014579475911497414,0.00032736534129106424,-9.129225064257863e-06,0.9533095524329438
"Operations research, mathematical programming",optimization,0.04781199351701783,0.04557029880933228,0.0013629817361615476,-0.0031446140617354154,0.5185335503675544
"Operations research, mathematical programming",nonsmooth,0.0024311183144246355,0.0023019331642643043,0.0007775429203618653,0.00031384590202746605,0.7946517106443377
"Operations research, mathematical programming",decision_making,0.0016207455429497568,0.00199538935562946,-0.0002911960102241983,0.00037407259695480875,0.18920278824865186
"Operations research, mathematical programming",data_drive,0.0008103727714748784,0.001950024183280304,0.0011878290613290844,-0.0009037141378227705,0.12745459794156044
"Operations research, mathematical programming",retail,0.0008103727714748784,0.0016941072770771896,0.0001697170331747505,-3.1113788782630526e-05,0.4479654251181316
Operator theory,toeplitz_operator,0.009009009009009009,0.005602798853918837,0.001711748270261249,-4.095004095004213e-05,2.7862381199239676
"Optics, electromagnetic theory",laser,0.018404907975460124,0.011350014329058826,0.003657706636751133,0.002594524472311558,1.0276359668665256
"Optics, electromagnetic theory",imaging,0.006134969325153374,0.010566764892371412,-0.004817850492243973,-0.0020345561537498435,0.24876261224224475
"Optics, electromagnetic theory",light,0.006134969325153374,0.007645788057201606,-4.651963510608672e-05,-0.001337801681035647,0.2721235682142322
"Optics, electromagnetic theory",ultraviolet,0.006134969325153374,0.00606495346543978,0.0005400915869867417,-0.0006089859256586075,1.7869447646067915
"Order, lattices, ordered algebraic structures",poset,0.030303030303030304,0.0198312187772368,-0.01653241758639956,0.006818181818181819,8.694036449908337
"Order, lattices, ordered algebraic structures",property,0.015151515151515152,0.019090660995021578,0.000908842813203397,-0.0016835016835016839,0.10772065887473722
"Order, lattices, ordered algebraic structures",class,0.015151515151515152,0.018543898603964857,0.0018772319372981905,0.0009090909090909079,0.17470661481364944
Ordinary differential equations,solution,0.012552301255230125,0.018550971801528454,0.0003691536197102732,-0.013227395471675717,0.09600846318330017
Ordinary differential equations,bifurcation,0.0041841004184100415,0.007206445561137867,0.0026609910156833215,-0.003227098726965192,0.27796736007355477
Partial differential equations,regularity,0.004511278195488722,0.008048582971394314,-0.0029404280176166756,-0.0026648756637999245,0.28567757938460936
Partial differential equations,reaction_diffusion,0.0030075187969924814,0.0044419132978237895,-0.0002676628403237768,-0.001524249685531012,0.5516236743072187
Partial differential equations,nonlocal,0.006015037593984963,0.0042661442850826965,-0.0004434318530648698,0.0007365119839720425,0.8274355114608279
Partial differential equations,boundary_condition,0.0030075187969924814,0.0037391767373602443,-0.000970399400787322,-0.000388746279020792,0.4296858094603598
Partial differential equations,posedness,0.0030075187969924814,0.0037026461365226703,-0.001006930001624896,-0.0007672474145241984,0.8685138701858336
Probability theory and stochastic processes,random,0.01454823889739663,0.018914040083162286,-0.003775035547089814,-0.0030068949447218346,0.24752589835295602
Probability theory and stochastic processes,levy_process,0.0038284839203675345,0.0036808149870144833,0.00031947044919935705,0.0012288410006224238,1.2460525599936692
Probability theory and stochastic processes,percolation,0.002297090352220521,0.0032945468249577017,-6.679771285742452e-05,-0.0005649572227930978,0.5820487125876468
Probability theory and stochastic processes,backward_stochastic,0.0007656967840735069,0.0027658517463353717,0.000244843342974027,-0.0006452530473052615,0.4984210239974677
Probability theory and stochastic processes,ruin,0.0007656967840735069,0.0016262423818422245,-5.4429887065338654e-05,4.0147912256081955e-05,0.5668317527814338
Quantum Theory,quantum,0.07045009784735812,0.06595836171439771,-0.012031239672084082,0.0014135735138429812,0.6534246538333267
Quantum Theory,physic,0.0019569471624266144,0.0033361403136613343,0.0012869599857924818,0.0001561051601606757,0.31202551323847577
Relativity and gravitational theory,black_hole,0.032407407407407406,0.023964995587579585,-0.01051776303311007,0.011574074074074073,3.3493654267997375
Relativity and gravitational theory,spacetime,0.023148148148148147,0.016316161574231276,-0.0009252177361135511,0.0023148148148148147,3.3901328471131236
Relativity and gravitational theory,cosmic,0.004629629629629629,0.007518715910975199,0.0017715894741935903,-0.006053386022005268,0.8399995832291408
Relativity and gravitational theory,gravitational_wave,0.004629629629629629,0.006356131829458138,-0.002903127429801121,0.00022276460560979424,1.6615376371565422
Relativity and gravitational theory,horizon,0.009259259259259259,0.005406820788809944,0.0011695326532167238,0.0023974867724867706,2.58461410224351
Several complex variables and analytic spaces,holomorphic,0.017094017094017096,0.025508888583851204,0.006400608329074135,-0.0167055167055167,1.3933630449661134
Several complex variables and analytic spaces,singularity,0.008547008547008548,0.014252713061453523,-0.0011319023231618625,-0.00031365168979847775,0.41416096322030554
Several complex variables and analytic spaces,bergman,0.008547008547008548,0.010639087381574699,-0.006602291928770128,-0.0030794369029663138,3.2752039390295424
Several complex variables and analytic spaces,germ,0.008547008547008548,0.0065123376034508,-0.001179970088856893,-0.00031365168979847823,7.306224171681287
Several complex variables and analytic spaces,plurisubharmonic,0.017094017094017096,0.0027170504647203875,-0.012667564919894998,0.0020535020535020544,29.99397291532318
"Statistical mechanics, structure of matter",statistical_mechanic,0.012396694214876033,0.007731549218531318,0.003306770457469371,0.004655137230894805,1.3437429625459287
"Statistical mechanics, structure of matter",crystal,0.008264462809917356,0.005289455421408455,0.0015581121378263657,0.002448729721456993,0.46385949084649103
Statistics,datum,0.027627162406403304,0.027346868451567342,-0.003377149715678183,-0.0008205651382617601,0.1643986650818301
Statistics,statistical,0.016524657887942162,0.015656417246221695,-0.0006406706511868018,-0.0008162618419367785,0.2057919678713236
Statistics,bayesian,0.015233668990446682,0.01553483866102466,-0.00022791848564912912,-0.0009197508706303178,0.2818866062743355
Statistics,inference,0.011877097856958431,0.010707924058119139,0.0005556397941597485,0.000518494727937209,0.2908888040408668
Statistics,causal_inference,0.0020655822359927703,0.002205707116404134,0.0006027148642000198,0.0002197829879150842,0.41030484201969014
Systems theory; control,autonomous,0.0016233766233766235,0.004816521597277689,0.0005551579609140529,-0.003188311688311688,0.14505453142700045
Systems theory; control,feedback,0.0016233766233766235,0.0041248943694238045,-0.0015569238123943775,-0.0015883116883116878,0.0975055356480252
"Topological groups, Lie groups",group,0.04819277108433735,0.053807216383644656,0.011434335027712454,-0.013475868793091445,0.15362892545237308
